t,line_idx,branch,S_rated_line,base_cap,stdPV,stdHP_P,stdHP_Q,sigmaS_branch,k_epsilon,candidate_cap,final_cap_var,final_cap_numeric,fallback_flag,note
2,28,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t2_l28,0.149649189773951,True,affine line tightening path
2,29,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t2_l29,0.149649189773951,True,affine line tightening path
2,30,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t2_l30,0.149649189773951,True,affine line tightening path
2,31,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t2_l31,0.149649189773951,True,affine line tightening path
2,32,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t2_l32,0.149649189773951,True,affine line tightening path
2,33,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t2_l33,0.149649189773951,True,affine line tightening path
2,34,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t2_l34,0.149649189773951,True,affine line tightening path
2,35,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t2_l35,0.149649189773951,True,affine line tightening path
2,36,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t2_l36,0.149649189773951,True,affine line tightening path
2,37,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t2_l37,0.149649189773951,True,affine line tightening path
2,38,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t2_l38,0.149649189773951,True,affine line tightening path
2,39,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t2_l39,0.149649189773951,True,affine line tightening path
2,40,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t2_l40,0.149649189773951,True,affine line tightening path
2,41,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t2_l41,0.149649189773951,True,affine line tightening path
3,0,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t3_l0,0.149649189773951,True,affine line tightening path
3,1,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t3_l1,0.149649189773951,True,affine line tightening path
3,2,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t3_l2,0.149649189773951,True,affine line tightening path
3,3,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t3_l3,0.149649189773951,True,affine line tightening path
3,4,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t3_l4,0.149649189773951,True,affine line tightening path
3,5,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t3_l5,0.149649189773951,True,affine line tightening path
3,6,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t3_l6,0.149649189773951,True,affine line tightening path
3,7,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t3_l7,0.149649189773951,True,affine line tightening path
3,8,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t3_l8,0.149649189773951,True,affine line tightening path
3,9,affine_exact,0.46418961642845913,0.37135169314276734,0.0,0.013145957617500635,0.0018731975081814052,0.01327874506818246,2.3804761428476167,,w_line_cap_affine_t3_l9,0.33974195730100354,False,affine line tightening path
3,10,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t3_l10,0.149649189773951,True,affine line tightening path
3,11,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t3_l11,0.149649189773951,True,affine line tightening path
3,12,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t3_l12,0.149649189773951,True,affine line tightening path
3,13,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t3_l13,0.149649189773951,True,affine line tightening path
3,14,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t3_l14,0.149649189773951,True,affine line tightening path
3,15,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t3_l15,0.149649189773951,True,affine line tightening path
3,16,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t3_l16,0.149649189773951,True,affine line tightening path
3,17,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t3_l17,0.149649189773951,True,affine line tightening path
3,18,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t3_l18,0.149649189773951,True,affine line tightening path
3,19,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t3_l19,0.149649189773951,True,affine line tightening path
