datetime,temperature_K,temperature_mean_K,temperature_std_K
2023-03-02 21:00:00,281.6,281.8,0.2
2023-03-02 21:15:00,281.64,281.84,0.17
2023-03-02 21:30:00,281.0,281.18,0.2
2023-03-02 21:45:00,281.23,281.4,0.25
2023-03-02 22:00:00,280.92,281.1,0.22
2023-03-02 22:15:00,281.1,281.3,0.21
2023-03-02 22:30:00,280.97,281.19,0.22
2023-03-02 22:45:00,280.23,280.45,0.23
2023-03-02 23:00:00,280.65,280.87,0.23
2023-03-02 23:15:00,280.21,280.41,0.23
2023-03-02 23:30:00,280.48,280.68,0.25
2023-03-02 23:45:00,280.02,280.21,0.26
2023-03-03 00:00:00,280.295,280.33,0.26
2023-03-03 00:15:00,280.47,280.52,0.24
2023-03-03 00:30:00,280.36,280.43,0.21
2023-03-03 00:45:00,280.14,280.23,0.2
2023-03-03 01:00:00,280.29,280.38,0.2
2023-03-03 01:15:00,279.57,279.68,0.19
2023-03-03 01:30:00,279.66,279.79,0.21
2023-03-03 01:45:00,279.12,279.27,0.24
2023-03-03 02:00:00,279.58,279.71,0.23
2023-03-03 02:15:00,279.71,279.83,0.22
2023-03-03 02:30:00,279.13,279.25,0.23
2023-03-03 02:45:00,279.4,279.51,0.24
2023-03-03 03:00:00,279.62,279.73,0.22
2023-03-03 03:15:00,279.6,279.7,0.18
2023-03-03 03:30:00,279.46,279.56,0.2
2023-03-03 03:45:00,278.81,278.9,0.24
2023-03-03 04:00:00,278.77,278.86,0.21
2023-03-03 04:15:00,278.85,278.92,0.18
2023-03-03 04:30:00,279.47,279.51,0.17
2023-03-03 04:45:00,279.65,279.67,0.18
2023-03-03 05:00:00,279.61,279.65,0.18
2023-03-03 05:15:00,279.32,279.41,0.19
2023-03-03 05:30:00,279.0,279.14,0.21
2023-03-03 05:45:00,278.27,278.45,0.23
2023-03-03 06:00:00,278.78,278.93,0.22
2023-03-03 06:15:00,278.38,278.5,0.22
2023-03-03 06:30:00,278.66,278.75,0.24
2023-03-03 06:45:00,278.19,278.26,0.27
2023-03-03 07:00:00,278.57,278.66,0.26
2023-03-03 07:15:00,278.69,278.81,0.27
2023-03-03 07:30:00,278.14,278.28,0.3
2023-03-03 07:45:00,277.94,278.08,0.32
2023-03-03 08:00:00,278.53,278.66,0.31
2023-03-03 08:15:00,278.71,278.79,0.3
2023-03-03 08:30:00,279.63,279.67,0.29
2023-03-03 08:45:00,279.6,279.61,0.3
2023-03-03 09:00:00,279.88,279.91,0.28
2023-03-03 09:15:00,280.43,280.47,0.25
2023-03-03 09:30:00,280.93,280.97,0.25
2023-03-03 09:45:00,281.25,281.28,0.28
2023-03-03 10:00:00,281.45,281.48,0.25
2023-03-03 10:15:00,281.72,281.76,0.25
2023-03-03 10:30:00,282.43,282.49,0.29
2023-03-03 10:45:00,283.43,283.49,0.29
2023-03-03 11:00:00,283.03,283.08,0.28
2023-03-03 11:15:00,284.02,284.03,0.27
2023-03-03 11:30:00,284.87,284.89,0.3
2023-03-03 11:45:00,284.87,284.91,0.35
2023-03-03 12:00:00,284.54,284.58,0.31
2023-03-03 12:15:00,284.85,284.89,0.26
2023-03-03 12:30:00,285.38,285.42,0.28
2023-03-03 12:45:00,286.34,286.37,0.32
2023-03-03 13:00:00,285.83,285.83,0.29
2023-03-03 13:15:00,286.47,286.33,0.28
2023-03-03 13:30:00,286.47,286.19,0.32
2023-03-03 13:45:00,286.66,286.28,0.37
2023-03-03 14:00:00,286.39,286.09,0.32
2023-03-03 14:15:00,286.82,286.64,0.31
2023-03-03 14:30:00,286.46,286.39,0.4
2023-03-03 14:45:00,286.32,286.31,0.49
2023-03-03 15:00:00,286.17,286.13,0.41
2023-03-03 15:15:00,286.11,286.07,0.35
2023-03-03 15:30:00,286.11,286.1,0.33
2023-03-03 15:45:00,286.64,286.65,0.35
2023-03-03 16:00:00,286.18,286.18,0.34
2023-03-03 16:15:00,285.85,285.8,0.34
2023-03-03 16:30:00,285.69,285.6,0.35
2023-03-03 16:45:00,286.17,286.05,0.36
2023-03-03 17:00:00,285.71,285.6,0.35
2023-03-03 17:15:00,285.63,285.52,0.33
2023-03-03 17:30:00,284.76,284.65,0.32
2023-03-03 17:45:00,284.79,284.68,0.32
2023-03-03 18:00:00,284.5,284.4,0.31
2023-03-03 18:15:00,284.48,284.4,0.31
2023-03-03 18:30:00,284.09,284.05,0.35
2023-03-03 18:45:00,283.65,283.63,0.4
2023-03-03 19:00:00,283.34,283.31,0.37
2023-03-03 19:15:00,282.82,282.79,0.35
2023-03-03 19:30:00,282.36,282.35,0.37
2023-03-03 19:45:00,282.1,282.09,0.39
2023-03-03 20:00:00,282.06,282.03,0.37
2023-03-03 20:15:00,281.98,281.86,0.35
2023-03-03 20:30:00,281.9,281.7,0.35
2023-03-03 20:45:00,281.86,281.59,0.36
2023-03-03 21:00:00,282.14,281.9,0.33
2023-03-03 21:15:00,281.97,281.73,0.3
2023-03-03 21:30:00,281.13,280.89,0.34
2023-03-03 21:45:00,281.23,280.95,0.45
2023-03-03 22:00:00,281.01,280.74,0.39
2023-03-03 22:15:00,281.28,281.03,0.36
2023-03-03 22:30:00,281.2,280.97,0.4
2023-03-03 22:45:00,280.48,280.26,0.45
2023-03-03 23:00:00,280.86,280.65,0.42
2023-03-03 23:15:00,280.34,280.19,0.44
2023-03-03 23:30:00,280.53,280.45,0.5
2023-03-03 23:45:00,280.02,279.99,0.55
2023-03-04 00:00:00,280.455,280.29,0.45
2023-03-04 00:15:00,280.64,280.47,0.44
2023-03-04 00:30:00,280.56,280.38,0.42
2023-03-04 00:45:00,280.37,280.18,0.41
2023-03-04 01:00:00,280.52,280.32,0.42
2023-03-04 01:15:00,279.83,279.62,0.43
2023-03-04 01:30:00,279.95,279.72,0.47
2023-03-04 01:45:00,279.43,279.19,0.51
2023-03-04 02:00:00,279.89,279.67,0.48
2023-03-04 02:15:00,280.07,279.89,0.45
2023-03-04 02:30:00,279.55,279.41,0.46
2023-03-04 02:45:00,279.86,279.74,0.47
2023-03-04 03:00:00,280.05,279.94,0.44
2023-03-04 03:15:00,279.98,279.98,0.35
2023-03-04 03:30:00,279.81,279.93,0.31
2023-03-04 03:45:00,279.14,279.34,0.31
2023-03-04 04:00:00,279.15,279.28,0.3
2023-03-04 04:15:00,279.4,279.41,0.3
2023-03-04 04:30:00,280.18,280.09,0.32
2023-03-04 04:45:00,280.46,280.32,0.33
2023-03-04 05:00:00,280.37,280.28,0.32
2023-03-04 05:15:00,280.1,280.09,0.33
2023-03-04 05:30:00,279.84,279.89,0.37
2023-03-04 05:45:00,279.16,279.24,0.4
2023-03-04 06:00:00,279.59,279.64,0.37
2023-03-04 06:15:00,278.97,278.96,0.31
2023-03-04 06:30:00,279.04,278.98,0.32
2023-03-04 06:45:00,278.42,278.33,0.36
2023-03-04 07:00:00,278.94,278.88,0.34
2023-03-04 07:15:00,279.31,279.29,0.34
2023-03-04 07:30:00,278.98,278.99,0.36
2023-03-04 07:45:00,278.9,278.94,0.38
2023-03-04 08:00:00,279.36,279.39,0.36
2023-03-04 08:15:00,279.34,279.39,0.33
2023-03-04 08:30:00,280.08,280.15,0.32
2023-03-04 08:45:00,279.96,280.04,0.32
2023-03-04 09:00:00,280.23,280.29,0.32
2023-03-04 09:15:00,280.53,280.53,0.35
2023-03-04 09:30:00,280.74,280.68,0.41
2023-03-04 09:45:00,280.84,280.73,0.48
2023-03-04 10:00:00,281.13,281.05,0.44
2023-03-04 10:15:00,281.38,281.28,0.47
2023-03-04 10:30:00,282.03,281.9,0.57
2023-03-04 10:45:00,283.03,282.89,0.6
2023-03-04 11:00:00,282.59,282.46,0.57
2023-03-04 11:15:00,283.47,283.32,0.57
2023-03-04 11:30:00,284.22,284.09,0.62
2023-03-04 11:45:00,284.15,284.06,0.72
2023-03-04 12:00:00,283.54,283.46,0.65
2023-03-04 12:15:00,282.65,282.67,0.59
2023-03-04 12:30:00,281.91,282.01,0.62
2023-03-04 12:45:00,282.0,282.09,0.78
2023-03-04 13:00:00,282.25,282.24,0.73
2023-03-04 13:15:00,283.25,283.24,0.73
2023-03-04 13:30:00,284.25,284.14,0.73
2023-03-04 13:45:00,285.25,284.99,0.77
2023-03-04 14:00:00,284.95,284.61,0.72
2023-03-04 14:15:00,285.62,285.33,0.61
2023-03-04 14:30:00,285.56,285.42,0.55
2023-03-04 14:45:00,285.64,285.63,0.59
2023-03-04 15:00:00,285.42,285.31,0.52
2023-03-04 15:15:00,285.49,285.18,0.41
2023-03-04 15:30:00,285.67,285.17,0.42
2023-03-04 15:45:00,286.35,285.74,0.49
2023-03-04 16:00:00,285.7,285.21,0.41
2023-03-04 16:15:00,284.87,284.58,0.31
2023-03-04 16:30:00,284.23,284.1,0.28
2023-03-04 16:45:00,284.39,284.37,0.3
2023-03-04 17:00:00,284.05,283.96,0.3
2023-03-04 17:15:00,283.79,283.66,0.36
2023-03-04 17:30:00,282.79,282.67,0.37
2023-03-04 17:45:00,282.5,282.37,0.49
2023-03-04 18:00:00,282.28,282.15,0.44
2023-03-04 18:15:00,282.23,282.07,0.35
2023-03-04 18:30:00,281.78,281.58,0.35
2023-03-04 18:45:00,281.28,281.06,0.39
2023-03-04 19:00:00,281.05,280.86,0.36
2023-03-04 19:15:00,280.78,280.63,0.36
2023-03-04 19:30:00,280.57,280.46,0.41
2023-03-04 19:45:00,280.47,280.38,0.46
2023-03-04 20:00:00,280.37,280.25,0.43
2023-03-04 20:15:00,280.36,280.17,0.42
2023-03-04 20:30:00,280.4,280.15,0.44
2023-03-04 20:45:00,280.46,280.16,0.47
2023-03-04 21:00:00,280.65,280.41,0.43
2023-03-04 21:15:00,280.28,280.15,0.33
2023-03-04 21:30:00,279.28,279.25,0.27
2023-03-04 21:45:00,279.25,279.28,0.29
2023-03-04 22:00:00,279.09,279.08,0.28
2023-03-04 22:15:00,279.33,279.3,0.29
2023-03-04 22:30:00,279.2,279.16,0.31
2023-03-04 22:45:00,278.42,278.38,0.33
2023-03-04 23:00:00,278.83,278.79,0.32
2023-03-04 23:15:00,278.32,278.28,0.33
2023-03-04 23:30:00,278.53,278.47,0.36
2023-03-04 23:45:00,278.03,277.96,0.39
2023-03-05 00:00:00,278.01,277.99,0.3
2023-03-05 00:15:00,278.21,278.19,0.29
2023-03-05 00:30:00,278.16,278.14,0.29
2023-03-05 00:45:00,278.01,277.98,0.29
2023-03-05 01:00:00,278.15,278.12,0.29
2023-03-05 01:15:00,277.5,277.47,0.29
2023-03-05 01:30:00,277.67,277.63,0.3
2023-03-05 01:45:00,277.2,277.15,0.31
2023-03-05 02:00:00,277.62,277.58,0.3
2023-03-05 02:15:00,277.75,277.72,0.29
2023-03-05 02:30:00,277.18,277.16,0.29
2023-03-05 02:45:00,277.45,277.45,0.3
2023-03-05 03:00:00,277.7,277.7,0.28
2023-03-05 03:15:00,277.79,277.79,0.25
2023-03-05 03:30:00,277.77,277.78,0.24
2023-03-05 03:45:00,277.21,277.22,0.25
2023-03-05 04:00:00,277.13,277.14,0.24
2023-03-05 04:15:00,277.25,277.23,0.27
2023-03-05 04:30:00,277.92,277.88,0.3
2023-03-05 04:45:00,278.15,278.09,0.33
2023-03-05 05:00:00,278.12,278.07,0.32
2023-03-05 05:15:00,277.96,277.88,0.32
2023-03-05 05:30:00,277.78,277.67,0.34
2023-03-05 05:45:00,277.15,277.02,0.35
2023-03-05 06:00:00,277.63,277.5,0.34
2023-03-05 06:15:00,277.31,277.18,0.3
2023-03-05 06:30:00,277.69,277.55,0.29
2023-03-05 06:45:00,277.3,277.15,0.3
2023-03-05 07:00:00,277.62,277.49,0.29
2023-03-05 07:15:00,277.62,277.56,0.29
2023-03-05 07:30:00,276.97,276.97,0.31
2023-03-05 07:45:00,276.71,276.75,0.33
2023-03-05 08:00:00,277.21,277.25,0.31
2023-03-05 08:15:00,276.91,277.03,0.28
2023-03-05 08:30:00,277.31,277.51,0.26
2023-03-05 08:45:00,276.93,277.19,0.26
2023-03-05 09:00:00,277.36,277.57,0.24
2023-03-05 09:15:00,277.82,277.95,0.21
2023-03-05 09:30:00,278.13,278.21,0.27
2023-03-05 09:45:00,278.27,278.31,0.35
2023-03-05 10:00:00,278.44,278.51,0.3
2023-03-05 10:15:00,278.36,278.45,0.27
2023-03-05 10:30:00,278.68,278.79,0.28
2023-03-05 10:45:00,279.6,279.7,0.3
2023-03-05 11:00:00,279.16,279.26,0.28
2023-03-05 11:15:00,279.79,279.87,0.26
2023-03-05 11:30:00,280.24,280.31,0.26
2023-03-05 11:45:00,279.96,280.02,0.27
2023-03-05 12:00:00,279.74,279.81,0.25
2023-03-05 12:15:00,279.96,280.0,0.21
2023-03-05 12:30:00,280.32,280.34,0.24
2023-03-05 12:45:00,281.12,281.14,0.28
2023-03-05 13:00:00,280.52,280.55,0.25
2023-03-05 13:15:00,280.61,280.68,0.26
2023-03-05 13:30:00,280.02,280.11,0.33
2023-03-05 13:45:00,279.78,279.89,0.39
2023-03-05 14:00:00,279.69,279.81,0.34
2023-03-05 14:15:00,280.02,280.2,0.31
2023-03-05 14:30:00,279.44,279.7,0.32
2023-03-05 14:45:00,279.11,279.42,0.35
2023-03-05 15:00:00,279.11,279.37,0.32
2023-03-05 15:15:00,279.34,279.48,0.27
2023-03-05 15:30:00,279.61,279.65,0.27
2023-03-05 15:45:00,280.31,280.28,0.3
2023-03-05 16:00:00,279.72,279.73,0.27
2023-03-05 16:15:00,279.22,279.23,0.23
2023-03-05 16:30:00,278.94,278.93,0.22
2023-03-05 16:45:00,279.36,279.33,0.23
2023-03-05 17:00:00,278.97,278.95,0.22
2023-03-05 17:15:00,278.97,279.02,0.22
2023-03-05 17:30:00,278.18,278.28,0.23
2023-03-05 17:45:00,278.25,278.39,0.25
2023-03-05 18:00:00,278.05,278.14,0.22
2023-03-05 18:15:00,278.46,278.45,0.19
2023-03-05 18:30:00,278.54,278.44,0.23
2023-03-05 18:45:00,278.43,278.26,0.29
2023-03-05 19:00:00,278.01,277.88,0.25
2023-03-05 19:15:00,277.71,277.6,0.25
2023-03-05 19:30:00,277.56,277.45,0.28
2023-03-05 19:45:00,277.55,277.43,0.31
2023-03-05 20:00:00,277.39,277.28,0.3
2023-03-05 20:15:00,277.26,277.18,0.29
2023-03-05 20:30:00,277.18,277.13,0.3
2023-03-05 20:45:00,277.15,277.13,0.32
2023-03-05 21:00:00,277.51,277.51,0.3
2023-03-05 21:15:00,277.62,277.73,0.27
2023-03-05 21:30:00,277.07,277.3,0.27
2023-03-05 21:45:00,277.36,277.69,0.28
2023-03-05 22:00:00,277.05,277.32,0.28
2023-03-05 22:15:00,277.36,277.54,0.29
2023-03-05 22:30:00,277.36,277.49,0.32
2023-03-05 22:45:00,276.72,276.82,0.34
2023-03-05 23:00:00,277.08,277.21,0.33
2023-03-05 23:15:00,276.6,276.76,0.36
2023-03-05 23:30:00,276.85,277.04,0.4
2023-03-05 23:45:00,276.38,276.59,0.43
2023-03-06 00:00:00,276.71500000000003,276.71,0.36
2023-03-06 00:15:00,276.97,276.95,0.37
2023-03-06 00:30:00,277.03,276.98,0.4
2023-03-06 00:45:00,276.97,276.88,0.42
2023-03-06 01:00:00,277.11,277.03,0.42
2023-03-06 01:15:00,276.58,276.46,0.46
2023-03-06 01:30:00,276.89,276.72,0.5
2023-03-06 01:45:00,276.52,276.32,0.53
2023-03-06 02:00:00,276.88,276.7,0.51
2023-03-06 02:15:00,276.94,276.8,0.52
2023-03-06 02:30:00,276.34,276.21,0.53
2023-03-06 02:45:00,276.6,276.49,0.54
2023-03-06 03:00:00,276.77,276.66,0.52
2023-03-06 03:15:00,276.51,276.43,0.49
2023-03-06 03:30:00,276.12,276.07,0.49
2023-03-06 03:45:00,275.3,275.27,0.5
2023-03-06 04:00:00,275.36,275.33,0.49
2023-03-06 04:15:00,275.5,275.52,0.48
2023-03-06 04:30:00,276.13,276.2,0.48
2023-03-06 04:45:00,276.29,276.41,0.48
2023-03-06 05:00:00,276.22,276.33,0.48
2023-03-06 05:15:00,275.81,275.98,0.48
2023-03-06 05:30:00,275.38,275.61,0.49
2023-03-06 05:45:00,274.57,274.85,0.5
2023-03-06 06:00:00,275.2,275.43,0.47
2023-03-06 06:15:00,275.11,275.27,0.38
2023-03-06 06:30:00,275.7,275.78,0.34
2023-03-06 06:45:00,275.42,275.46,0.35
2023-03-06 07:00:00,275.69,275.75,0.34
2023-03-06 07:15:00,275.77,275.81,0.35
2023-03-06 07:30:00,275.22,275.25,0.37
2023-03-06 07:45:00,275.05,275.05,0.38
2023-03-06 08:00:00,275.61,275.62,0.36
2023-03-06 08:15:00,275.68,275.66,0.32
2023-03-06 08:30:00,276.47,276.42,0.3
2023-03-06 08:45:00,276.36,276.3,0.29
2023-03-06 09:00:00,276.69,276.65,0.28
2023-03-06 09:15:00,277.27,277.31,0.24
2023-03-06 09:30:00,277.78,277.89,0.23
2023-03-06 09:45:00,278.08,278.25,0.23
2023-03-06 10:00:00,278.15,278.28,0.22
2023-03-06 10:15:00,277.93,278.02,0.21
2023-03-06 10:30:00,278.14,278.2,0.22
2023-03-06 10:45:00,279.0,279.04,0.23
2023-03-06 11:00:00,278.61,278.66,0.23
2023-03-06 11:15:00,279.27,279.33,0.26
2023-03-06 11:30:00,279.74,279.8,0.29
2023-03-06 11:45:00,279.45,279.51,0.33
2023-03-06 12:00:00,279.25,279.3,0.3
2023-03-06 12:15:00,279.55,279.55,0.27
2023-03-06 12:30:00,279.99,279.95,0.28
2023-03-06 12:45:00,280.86,280.79,0.3
2023-03-06 13:00:00,280.31,280.26,0.29
2023-03-06 13:15:00,280.7,280.66,0.28
2023-03-06 13:30:00,280.43,280.38,0.28
2023-03-06 13:45:00,280.41,280.37,0.28
2023-03-06 14:00:00,280.27,280.23,0.28
2023-03-06 14:15:00,280.83,280.79,0.27
2023-03-06 14:30:00,280.56,280.51,0.29
2023-03-06 14:45:00,280.47,280.41,0.3
2023-03-06 15:00:00,280.29,280.24,0.28
2023-03-06 15:15:00,280.25,280.23,0.22
2023-03-06 15:30:00,280.29,280.3,0.2
2023-03-06 15:45:00,280.85,280.88,0.19
2023-03-06 16:00:00,280.36,280.38,0.19
2023-03-06 16:15:00,279.92,279.94,0.19
2023-03-06 16:30:00,279.66,279.68,0.2
2023-03-06 16:45:00,280.07,280.1,0.21
2023-03-06 17:00:00,279.65,279.69,0.21
2023-03-06 17:15:00,279.62,279.68,0.22
2023-03-06 17:30:00,278.78,278.87,0.23
2023-03-06 17:45:00,278.82,278.93,0.25
2023-03-06 18:00:00,278.52,278.61,0.23
2023-03-06 18:15:00,278.48,278.53,0.2
2023-03-06 18:30:00,278.09,278.1,0.2
2023-03-06 18:45:00,277.65,277.64,0.22
2023-03-06 19:00:00,277.37,277.38,0.2
2023-03-06 19:15:00,276.97,277.03,0.18
2023-03-06 19:30:00,276.65,276.74,0.16
2023-03-06 19:45:00,276.47,276.58,0.15
2023-03-06 20:00:00,276.37,276.46,0.16
2023-03-06 20:15:00,276.21,276.27,0.16
2023-03-06 20:30:00,276.08,276.11,0.16
2023-03-06 20:45:00,276.01,276.01,0.16
2023-03-06 21:00:00,276.33,276.35,0.16
2023-03-06 21:15:00,276.2,276.24,0.17
2023-03-06 21:30:00,275.4,275.44,0.2
2023-03-06 21:45:00,275.52,275.57,0.23
2023-03-06 22:00:00,275.31,275.35,0.21
2023-03-06 22:15:00,275.65,275.69,0.22
2023-03-06 22:30:00,275.65,275.7,0.24
2023-03-06 22:45:00,274.99,275.03,0.27
2023-03-06 23:00:00,275.43,275.47,0.27
2023-03-06 23:15:00,275.25,275.25,0.38
2023-03-06 23:30:00,275.82,275.78,0.51
2023-03-06 23:45:00,275.58,275.51,0.62
2023-03-07 00:00:00,276.12,275.94,0.47
2023-03-07 00:15:00,276.43,276.24,0.45
2023-03-07 00:30:00,276.59,276.39,0.44
2023-03-07 00:45:00,276.62,276.4,0.43
2023-03-07 01:00:00,276.76,276.54,0.43
2023-03-07 01:15:00,276.34,276.1,0.44
2023-03-07 01:30:00,276.78,276.53,0.46
2023-03-07 01:45:00,276.5,276.24,0.49
2023-03-07 02:00:00,276.86,276.61,0.47
2023-03-07 02:15:00,277.1,276.85,0.43
2023-03-07 02:30:00,276.69,276.45,0.41
2023-03-07 02:45:00,277.09,276.86,0.41
2023-03-07 03:00:00,277.31,277.11,0.39
2023-03-07 03:15:00,277.48,277.41,0.33
2023-03-07 03:30:00,277.57,277.63,0.3
2023-03-07 03:45:00,277.09,277.24,0.29
2023-03-07 04:00:00,276.95,277.03,0.3
2023-03-07 04:15:00,276.96,276.93,0.33
2023-03-07 04:30:00,277.54,277.42,0.39
2023-03-07 04:45:00,277.72,277.55,0.43
2023-03-07 05:00:00,277.64,277.51,0.41
2023-03-07 05:15:00,277.14,277.05,0.44
2023-03-07 05:30:00,276.6,276.54,0.49
2023-03-07 05:45:00,275.72,275.67,0.53
2023-03-07 06:00:00,276.28,276.2,0.48
2023-03-07 06:15:00,275.78,275.66,0.37
2023-03-07 06:30:00,275.92,275.76,0.33
2023-03-07 06:45:00,275.33,275.14,0.35
2023-03-07 07:00:00,275.71,275.57,0.33
2023-03-07 07:15:00,275.62,275.64,0.31
2023-03-07 07:30:00,274.83,275.0,0.31
2023-03-07 07:45:00,274.46,274.72,0.32
2023-03-07 08:00:00,275.01,275.21,0.3
2023-03-07 08:15:00,274.72,274.89,0.29
2023-03-07 08:30:00,275.1,275.26,0.33
2023-03-07 08:45:00,274.69,274.86,0.38
2023-03-07 09:00:00,275.09,275.24,0.35
2023-03-07 09:15:00,275.38,275.47,0.34
2023-03-07 09:30:00,275.53,275.55,0.39
2023-03-07 09:45:00,275.56,275.53,0.45
2023-03-07 10:00:00,275.79,275.79,0.41
2023-03-07 10:15:00,275.74,275.73,0.4
2023-03-07 10:30:00,276.07,276.03,0.42
2023-03-07 10:45:00,276.97,276.91,0.46
2023-03-07 11:00:00,276.63,276.58,0.43
2023-03-07 11:15:00,277.63,277.53,0.41
2023-03-07 11:30:00,278.51,278.38,0.38
2023-03-07 11:45:00,278.52,278.42,0.38
2023-03-07 12:00:00,278.08,277.95,0.37
2023-03-07 12:15:00,278.0,277.71,0.39
2023-03-07 12:30:00,278.12,277.67,0.47
2023-03-07 12:45:00,278.8,278.24,0.55
2023-03-07 13:00:00,278.35,277.91,0.51
2023-03-07 13:15:00,278.69,278.46,0.5
2023-03-07 13:30:00,278.32,278.28,0.52
2023-03-07 13:45:00,278.21,278.29,0.56
2023-03-07 14:00:00,278.21,278.22,0.52
2023-03-07 14:15:00,279.2,279.15,0.48
2023-03-07 14:30:00,279.35,279.32,0.43
2023-03-07 14:45:00,279.53,279.54,0.41
2023-03-07 15:00:00,279.27,279.27,0.39
2023-03-07 15:15:00,279.45,279.47,0.31
2023-03-07 15:30:00,279.79,279.83,0.27
2023-03-07 15:45:00,280.6,280.65,0.27
2023-03-07 16:00:00,280.06,280.1,0.27
2023-03-07 16:15:00,279.85,279.88,0.28
2023-03-07 16:30:00,279.87,279.91,0.3
2023-03-07 16:45:00,280.5,280.54,0.32
2023-03-07 17:00:00,280.02,280.06,0.3
2023-03-07 17:15:00,280.1,280.14,0.3
2023-03-07 17:30:00,279.43,279.47,0.32
2023-03-07 17:45:00,279.61,279.66,0.34
2023-03-07 18:00:00,279.21,279.26,0.32
2023-03-07 18:15:00,279.03,279.07,0.3
2023-03-07 18:30:00,278.52,278.56,0.33
2023-03-07 18:45:00,278.01,278.04,0.36
2023-03-07 19:00:00,277.78,277.83,0.33
2023-03-07 19:15:00,277.43,277.5,0.29
2023-03-07 19:30:00,277.14,277.22,0.26
2023-03-07 19:45:00,276.97,277.06,0.25
2023-03-07 20:00:00,276.88,276.95,0.25
2023-03-07 20:15:00,276.79,276.82,0.26
2023-03-07 20:30:00,276.74,276.72,0.28
2023-03-07 20:45:00,276.73,276.67,0.29
2023-03-07 21:00:00,277.06,277.03,0.27
2023-03-07 21:15:00,277.1,277.1,0.25
2023-03-07 21:30:00,276.49,276.5,0.26
2023-03-07 21:45:00,276.75,276.77,0.28
2023-03-07 22:00:00,276.43,276.44,0.26
2023-03-07 22:15:00,276.59,276.61,0.22
2023-03-07 22:30:00,276.45,276.47,0.19
2023-03-07 22:45:00,275.69,275.72,0.17
2023-03-07 23:00:00,276.1,276.13,0.18
2023-03-07 23:15:00,275.59,275.62,0.18
2023-03-07 23:30:00,275.79,275.81,0.18
2023-03-07 23:45:00,275.28,275.29,0.18
2023-03-08 00:00:00,275.515,275.46,0.17
2023-03-08 00:15:00,275.68,275.63,0.17
2023-03-08 00:30:00,275.55,275.51,0.16
2023-03-08 00:45:00,275.32,275.28,0.16
2023-03-08 01:00:00,275.47,275.43,0.16
2023-03-08 01:15:00,274.73,274.69,0.16
2023-03-08 01:30:00,274.79,274.76,0.17
2023-03-08 01:45:00,274.23,274.2,0.18
2023-03-08 02:00:00,274.68,274.65,0.18
2023-03-08 02:15:00,274.74,274.7,0.18
2023-03-08 02:30:00,274.09,274.05,0.18
2023-03-08 02:45:00,274.3,274.26,0.19
2023-03-08 03:00:00,274.52,274.47,0.18
2023-03-08 03:15:00,274.36,274.3,0.18
2023-03-08 03:30:00,274.08,274.0,0.2
2023-03-08 03:45:00,273.32,273.24,0.23
2023-03-08 04:00:00,273.34,273.25,0.21
2023-03-08 04:15:00,273.45,273.33,0.21
2023-03-08 04:30:00,274.06,273.92,0.24
2023-03-08 04:45:00,274.23,274.07,0.26
2023-03-08 05:00:00,274.19,274.04,0.25
2023-03-08 05:15:00,273.89,273.75,0.26
2023-03-08 05:30:00,273.57,273.42,0.28
2023-03-08 05:45:00,272.84,272.69,0.3
2023-03-08 06:00:00,273.35,273.21,0.28
2023-03-08 06:15:00,272.95,272.88,0.27
2023-03-08 06:30:00,273.22,273.22,0.31
2023-03-08 06:45:00,272.75,272.8,0.37
2023-03-08 07:00:00,273.13,273.14,0.33
2023-03-08 07:15:00,273.25,273.22,0.3
2023-03-08 07:30:00,272.69,272.63,0.29
2023-03-08 07:45:00,272.48,272.41,0.3
2023-03-08 08:00:00,273.06,273.01,0.3
2023-03-08 08:15:00,273.16,273.16,0.32
2023-03-08 08:30:00,273.99,274.03,0.36
2023-03-08 08:45:00,273.91,273.98,0.39
2023-03-08 09:00:00,274.29,274.36,0.35
2023-03-08 09:15:00,275.14,275.23,0.31
2023-03-08 09:30:00,275.94,276.07,0.28
2023-03-08 09:45:00,276.45,276.63,0.28
2023-03-08 10:00:00,276.46,276.63,0.26
2023-03-08 10:15:00,276.42,276.57,0.23
2023-03-08 10:30:00,276.86,277.01,0.21
2023-03-08 10:45:00,277.86,278.01,0.21
2023-03-08 11:00:00,277.48,277.62,0.21
2023-03-08 11:15:00,278.41,278.51,0.2
2023-03-08 11:30:00,279.19,279.25,0.2
2023-03-08 11:45:00,279.14,279.16,0.21
2023-03-08 12:00:00,278.84,278.88,0.2
2023-03-08 12:15:00,279.17,279.2,0.18
2023-03-08 12:30:00,279.7,279.72,0.19
2023-03-08 12:45:00,280.65,280.67,0.2
2023-03-08 13:00:00,280.06,280.1,0.19
2023-03-08 13:15:00,280.42,280.51,0.19
2023-03-08 13:30:00,280.13,280.28,0.21
2023-03-08 13:45:00,280.11,280.3,0.22
2023-03-08 14:00:00,280.04,280.2,0.21
2023-03-08 14:15:00,280.86,280.95,0.21
2023-03-08 14:30:00,280.86,280.88,0.22
2023-03-08 14:45:00,280.94,280.92,0.24
2023-03-08 15:00:00,280.73,280.74,0.22
2023-03-08 15:15:00,280.88,280.94,0.19
2023-03-08 15:30:00,281.17,281.26,0.21
2023-03-08 15:45:00,281.93,282.04,0.25
2023-03-08 16:00:00,281.36,281.45,0.22
2023-03-08 16:15:00,280.95,281.03,0.2
